vin,perc_days,avg_daily_max,avg_daily_mean,overall_max,overall_mean,mean_day_length_g,mean_day_length_r_g,mean_drive_length_r_g,mean_drive_length_g
ZHWEA6ZX5MLA17638,0.5743589743589743,239.90659316427784,80.8128776185226,325,80.8128776185226,6501.2037037037035,3932.473214285714,991.9752252252252,2340.4333333333334
ZHWEA6ZX5MLA17641,0.25,178.52473917167245,77.84998419222258,253,77.84998419222258,8515.6,4092.690476190476,1210.5140845070423,4561.928571428572
ZHWEA6ZX5MLA17820,0.32335329341317365,213.45744761711723,80.70769464643138,260,80.70769464643138,7753.833333333333,4329.944444444444,1417.0727272727272,3446.1481481481483
ZHWEA6ZX5MLA17834,0.14189189189189189,96.5273338940286,45.363330529857016,163,45.36333052985702,2105.5,352.4761904761905,176.23809523809524,2105.5
ZHWEA6ZX5MLA17929,0.3092105263157895,178.03612107482223,68.4157699326663,218,68.4157699326663,4501,2429.8,815.9776119402985,1988.8139534883721
ZHWEA6ZX5MLA17932,0.1590909090909091,113.4677336086732,38.25296850800206,143,38.25296850800206,2623.5,646.9,287.5111111111111,1499.142857142857
ZHWEA6ZX5MLA17963,0.10884353741496598,90.61044176706827,35.321285140562246,181,35.321285140562246,2243,313.1333333333333,142.33333333333334,2243
ZHWEA6ZX5MLA17994,0.15602836879432624,233.83267943687977,92.37468266789753,294,92.37468266789753,9047.6,2545.095238095238,774.5942028985507,2513.222222222222
ZHWEA6ZX5MLA18014,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX5NLA18029,0.043795620437956206,127.34333333333333,50.53000000000001,169,50.53,2314,880,231.57894736842104,2314
ZHWEA6ZX5NLA18063,0.4090909090909091,118.45210986967601,38.27309305278486,185.075,38.27309305278486,2709.4137931034484,1647.9056603773586,586.1677852348994,1076.3424657534247
ZHWEA6ZX5NLA18094,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX5NLA18144,0.35555555555555557,141.06905727318804,45.07070451089711,173,45.07070451089711,6751.857142857143,2107.2258064516127,583.25,2953.9375
ZHWEA6ZX5NLA18161,0.11764705882352941,98.43125,41.52125,133,41.52125,NA,228.9,84.77777777777777,NA
ZHWEA6ZX5NLA18189,0.27058823529411763,123.93874378983408,70.80138633921517,148.06,70.80138633921517,10500,1183.0454545454545,448.7413793103448,10500
ZHWEA6ZX5NLA18208,0.2289156626506024,80.13489409141583,23.8561872909699,127,23.8561872909699,2484,516.578947368421,200.30612244897958,1242
ZHWEA6ZX5NLA18337,0.07462686567164178,113.94025157232704,52.35220125786164,122,52.35220125786164,NA,137.5,68.75,NA
ZHWEA6ZX5NLA18354,0.07547169811320754,33.94117647058823,17.352941176470587,43,17.352941176470587,124,72.5,36.25,124
ZHWEA6ZX5NLA18421,0.4,106.23171530521643,37.0601611690714,180.247,37.0601611690714,1867,953.5454545454545,343.9016393442623,1527.5454545454545
ZHWEA6ZX5NLA18645,0.2857142857142857,93.49584487534626,41.16066481994459,155,41.1606648199446,NA,268.7142857142857,69.66666666666667,NA
ZHWEA6ZX5NLA18774,0.5,77.09075630252102,35.06050420168067,89,35.06050420168067,1228.5,658.8571428571429,164.71428571428572,1228.5
ZHWEA6ZX5NLA18838,0.5454545454545454,131.7597911227154,38.12532637075718,188,38.12532637075718,2465,678.5,214.26315789473685,2465
ZHWEA6ZX5NLA18855,0.14285714285714285,160,63.97391304347826,160,63.97391304347826,NA,59,29.5,NA
ZHWEA6ZX5NLA18872,0.5,117.19978207885305,48.53412641577061,138.404,48.53412641577061,1741,1180,472,1741
ZHWEA6ZX5NLA18886,0.6,113.96336996336996,52.2967032967033,133,52.2967032967033,2230,895.6666666666666,335.875,2230
ZHWEA6ZX6MLA16370,0.22262773722627738,236.74816426434595,91.84732118574925,291,91.84732118574925,11714.5,2842.733333333333,534.6833855799373,1378.1764705882354
ZHWEA6ZX6MLA16403,0.3029197080291971,208.7121896710878,80.8097459068163,263,80.8097459068163,6135.047619047619,2486.1807228915663,510.7747524752475,1227.009523809524
ZHWEA6ZX6MLA17647,0.19487179487179487,128.18655596605373,48.032469394625174,186.684,48.032469394625174,3149.4,762.3333333333334,269.05882352941177,1749.6666666666667
ZHWEA6ZX6MLA17681,0.4021164021164021,170.48996637256116,54.115471641684735,238.183,54.115471641684735,5645.033333333334,3004.7066666666665,958.9489361702127,2490.455882352941
ZHWEA6ZX6MLA17731,0.23863636363636365,85.28601546029515,38.64546732255798,168,38.64546732255798,1977.5,583.8536585365854,168.57746478873239,1130
ZHWEA6ZX6MLA17759,0.4742857142857143,172.5030528772484,67.45538555835829,240,67.45538555835829,6139.9473684210525,3261.602409638554,943.2508710801394,2222.0761904761903
ZHWEA6ZX6MLA17762,0.13714285714285715,172.03438195991092,88.85579064587974,223,88.85579064587974,7586.2,2067,766.7903225806451,3448.2727272727275
ZHWEA6ZX6NLA18086,0.2682926829268293,161.24918936446173,58.17371919584955,235,58.17371919584954,4948.692307692308,2571.6363636363635,778.5688073394496,2297.6071428571427
ZHWEA6ZX6NLA18105,0.2222222222222222,195.32952316537032,63.825160635779504,252,63.825160635779504,5298.2,3391.535714285714,1032.2065217391305,1892.2142857142858
ZHWEA6ZX6NLA18167,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX6NLA18170,0.20224719101123595,180.689721627409,68.56081370449678,217,68.5608137044968,7596,1475.8235294117646,696.9166666666666,4557.6
ZHWEA6ZX6NLA18217,0.17105263157894737,92.95195195195195,32.953453453453456,121,32.953453453453456,2394,374.5833333333333,155,1197
ZHWEA6ZX6NLA18413,0.2807017543859649,110.22832748449345,51.77628272915231,130.357,51.77628272915231,3095.3333333333335,872.2857142857143,297.8536585365854,1857.2
ZHWEA6ZX6NLA18458,0.38,137.15727830451758,51.18906860011155,214,51.18906860011155,1495.75,604.7222222222222,241.88888888888889,1495.75
ZHWEA6ZX6NLA18637,0.21875,102.87888707037644,45.94271685761048,127,45.94271685761048,NA,192.42857142857142,61.22727272727273,NA
ZHWEA6ZX6NLA18704,0.2727272727272727,42.02040816326531,14.612244897959183,62,14.612244897959183,579,189.4,59.1875,144.75
ZHWEA6ZX6NLA18718,0.18181818181818182,125.425,50.68194444444444,143,50.68194444444445,2268,1713.6666666666667,514.1,2268
ZHWEA6ZX6NLA18847,0.5,44.916860529100525,14.960938518518518,48.2803,14.96093851851852,963,789.3333333333334,182.15384615384616,275.14285714285717
ZHWEA6ZX6NLA18878,0.5,120.58914036363636,51.545811309090915,123.919,51.54581130909091,2317,2820,470,2317
ZHWEA6ZX6NLA18900,0.5,113.69644739795919,58.80674071428571,114.263,58.806740714285716,NA,50,50,NA
ZHWEA6ZX7MLA16037,0.19631901840490798,142.72833333333332,57.83486111111112,272,57.83486111111111,3458.1,834.1774193548387,438.29661016949154,2034.1764705882354
ZHWEA6ZX7MLA17706,0.40641711229946526,249.9064887098128,71.66710036654635,312,71.66710036654635,7091.092592592592,6280.613333333334,1423.0996978851963,2659.159722222222
ZHWEA6ZX7MLA17723,0.16477272727272727,117.02105369392186,41.927369113603476,231.746,41.927369113603476,2736.25,713.1785714285714,232.19767441860466,1563.5714285714287
ZHWEA6ZX7MLA17737,0.21022727272727273,68.9971251684533,26.84375709800919,151.278,26.84375709800919,2027,349.8285714285714,165.45945945945945,1351.3333333333333
ZHWEA6ZX7MLA17852,0.16149068322981366,191.54043985097945,70.14986179545728,220,70.14986179545728,4511.7,2069.6153846153848,737.1232876712329,2148.4285714285716
ZHWEA6ZX7MLA17866,0.34375,202.9094580851373,82.12520703181752,267,82.12520703181752,8477.105263157895,4309.2962962962965,1337.367816091954,3745.6976744186045
ZHWEA6ZX7MLA17947,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX7MLA17978,0.30935251798561153,156.49250083324074,55.26608154649483,266,55.26608154649483,2600,1425.6511627906978,471.5615384615385,1800
ZHWEA6ZX7NLA18033,0.26277372262773724,134.17709448066108,63.36174934810054,194.731,63.36174934810054,3695.3333333333335,1741.7714285714285,549.2072072072073,1478.1333333333334
ZHWEA6ZX7NLA18095,0.21428571428571427,144.21703720008804,62.34558661677306,178,62.345586616773055,9136.5,1079.7777777777778,383.60526315789474,3045.5
ZHWEA6ZX7NLA18128,0.2608695652173913,155.3601593625498,60.865205843293495,196,60.865205843293495,6154.857142857143,2174.086956521739,675.7297297297297,1873.2173913043478
ZHWEA6ZX7NLA18193,0.22077922077922077,73.00763358778626,26.910941475826974,155,26.910941475826974,1739.5,591.5,197.16666666666666,1739.5
ZHWEA6ZX7NLA18212,0.3170731707317073,186.83906931652933,84.74769752787202,256,84.74769752787203,8332.666666666666,1787.6153846153845,693.7014925373135,4166.333333333333
ZHWEA6ZX7NLA18257,0.6363636363636364,159.79140995523247,52.10606799344001,236,52.10606799344001,6383.45,3662.7551020408164,1081.1746987951808,2837.088888888889
ZHWEA6ZX7NLA18405,0.14035087719298245,134.97532656023222,43.18867924528302,155,43.18867924528302,1540,446.42857142857144,97.65625,770
ZHWEA6ZX7NLA18470,0.2653061224489796,76.0169191627907,29.851456604651165,114.263,29.851456604651162,NA,156,61.45454545454545,NA
ZHWEA6ZX7NLA18596,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX7NLA18713,0.75,166.89885297184568,54.07194994786236,194,54.07194994786236,2230,638.4444444444445,261.1818181818182,2230
ZHWEA6ZX7NLA18758,0.3684210526315789,118.4540059347181,45.1839762611276,144,45.1839762611276,NA,234.85714285714286,102.75,NA
ZHWEA6ZX7NLA18825,0.25,133.0731707317073,45.06775067750677,152,45.06775067750677,NA,431,80.8125,NA
ZHWEA6ZX7NLA18890,0.5,168.5003561085973,55.23835766968326,173.809,55.23835766968326,2174,1466.5,586.6,2174
ZHWEA6ZX7NLA18906,0.3333333333333333,137,52.81901840490798,137,52.81901840490798,42.983333333333334,51.266666666666666,10.253333333333334,42.983333333333334
ZHWEA6ZX8MLA16502,0.354014598540146,217.342918290073,73.23298853097734,324,73.23298853097734,7857.163265306122,6113.510416666667,963.7060755336618,2162.9269662921347
ZHWEA6ZX8MLA16600,0.4797047970479705,206.3411317058469,79.51488095238095,318,79.51488095238095,3229.59649122807,1968.4341085271317,414.23817292006527,995.0648648648648
ZHWEA6ZX8MLA16676,0.32116788321167883,226.92784417550993,69.63653412948773,306,69.63653412948773,6775.8125,3776.568181818182,743.4854586129754,1935.9464285714287
ZHWEA6ZX8MLA17536,0.44019138755980863,210.35079119825244,81.80803452501465,275,81.80803452501465,7413.1875,1791.1208791208792,507.7632398753894,1913.0806451612902
ZHWEA6ZX8MLA17617,0.40609137055837563,221.4867014437383,66.92042908048933,325,66.92042908048933,6356.625,4687.1625,1047.4106145251396,2354.3055555555557
ZHWEA6ZX8MLA17620,0.14213197969543148,183.5212765957447,58.19558101472995,315,58.19558101472995,4078.4285714285716,1530.0714285714287,455.7659574468085,1903.2666666666667
ZHWEA6ZX8MLA17701,0.3172043010752688,217.80954575930272,64.74300201139792,305,64.74300201139792,5101.208333333333,2731.898305084746,885.6153846153846,2720.6444444444446
ZHWEA6ZX8MLA17746,0.13636363636363635,202.81431398416888,69.32115765171504,248,69.32115765171504,8277.875,3116.1739130434785,1009.4647887323944,3010.1363636363635
ZHWEA6ZX8MLA17794,0.17857142857142858,113.22811556705477,40.44501940491592,189,40.44501940491591,2875,537.0344827586207,210.45945945945945,1916.6666666666667
ZHWEA6ZX8MLA17892,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX8MLA17911,0.10810810810810811,101.31016597510373,40.95643153526971,140,40.95643153526971,1505.3333333333333,512.6666666666666,163.61702127659575,1505.3333333333333
ZHWEA6ZX8MLA17939,0.17880794701986755,77.5751953125,32.9013671875,151,32.9013671875,NA,224.11111111111111,93.0923076923077,NA
ZHWEA6ZX8MLA17973,0.25,98.7343684431389,39.44523709609736,191,39.44523709609736,2378,495.94444444444446,175.0392156862745,2378
ZHWEA6ZX8MLA18007,0.11510791366906475,185.71601063824662,67.47558330202313,241.402,67.47558330202313,4853.090909090909,3997.8,1499.175,2542.095238095238
ZHWEA6ZX8MLA18010,0.13675213675213677,90.1838905775076,43.642857142857146,112,43.642857142857146,1900.6666666666667,462.4375,264.25,1425.5
ZHWEA6ZX8NLA18039,0.2835820895522388,133.64242267374144,42.72848453474828,266,42.72848453474828,4923.428571428572,2223.324324324324,768.8130841121496,2461.714285714286
ZHWEA6ZX8NLA18199,0.15476190476190477,116.82446808510639,32.79255319148936,178,32.79255319148936,1836.5,517.3333333333334,206.93333333333334,1224.3333333333333
ZHWEA6ZX8NLA18395,0.14035087719298245,26.213483146067414,8.157303370786517,40,8.157303370786517,92.33333333333333,208.66666666666666,69.55555555555556,69.25
ZHWEA6ZX8NLA18462,0.14,140.45419103313841,51.18323586744639,166,51.18323586744639,NA,204.5,53.34782608695652,NA
ZHWEA6ZX8NLA18641,0.28125,157.496138996139,48.110038610038615,208,48.11003861003861,2390,496.25,172.6086956521739,2390
ZHWEA6ZX8NLA18655,0.2222222222222222,139.40458015267177,53.29007633587786,156,53.29007633587786,NA,242.2,93.15384615384616,NA
ZHWEA6ZX8NLA18736,0.5,144.3450704225352,34.539906103286384,196,34.539906103286384,2601,444,177.6,1300.5
ZHWEA6ZX8NLA18767,0.5,111.75652173913043,42.17391304347826,127,42.17391304347826,NA,113,48.42857142857143,NA
ZHWEA6ZX8NLA18882,0.2,128.748,53.64479933333333,128.748,53.64479933333333,39.86666666666667,39.86666666666667,39.86666666666667,39.86666666666667
ZHWEA6ZX9MLA16119,0.2127659574468085,192.53711171521704,75.25415823853022,294,75.25415823853022,10317.268292682927,7694.95652173913,1674.9274447949526,3330.771653543307
ZHWEA6ZX9MLA16556,0.3233082706766917,239.84505371383378,85.71093389573585,287,85.71093389573585,7883.25,3821.243902439024,629.2008032128514,1538.1951219512196
ZHWEA6ZX9MLA16749,0.36496350364963503,166.57465193828264,64.3262685035452,291.291,64.3262685035452,8362.558823529413,3922.5,817.8829787234042,2002.3028169014085
ZHWEA6ZX9MLA16833,0.2846715328467153,232.41042305829163,93.7351445180042,282,93.7351445180042,9573.875,2432.5897435897436,535.9943502824859,1579.1958762886597
ZHWEA6ZX9MLA17559,0.4405940594059406,176.07487155591895,62.44775513973539,272,62.4477551397354,5956.763157894737,3260.955056179775,824.5028409090909,2263.57
ZHWEA6ZX9MLA17657,0.27835051546391754,190.37642171218417,65.96186065517946,244,65.96186065517946,3798.391304347826,1912.0925925925926,645.33125,1456.05
ZHWEA6ZX9MLA17688,0.2553191489361702,173.97020867655135,54.3496705107084,232,54.3496705107084,7944.8,1077.1063829787233,501.2277227722772,2837.4285714285716
ZHWEA6ZX9MLA17769,0.3735632183908046,182.95282710534917,60.05218433380543,270,60.05218433380543,4982.580645161291,2855.0307692307692,786.3432203389831,1608.9583333333333
ZHWEA6ZX9MLA17853,0.1419753086419753,137.03626133166614,53.36355110972179,175,53.36355110972179,4086.3333333333335,923.5,356.43859649122805,2451.8
ZHWEA6ZX9MLA17996,0.2198581560283688,110.80859560072815,43.0479978276699,157.716,43.0479978276699,1896,319.2,142.92537313432837,1896
ZHWEA6ZX9MLA18016,0.1956521739130435,86.5785588921776,39.60278783932347,122.31,39.60278783932347,1761.6666666666667,535.8846153846154,207.955223880597,1761.6666666666667
ZHWEA6ZX9MLA18226,0.09876543209876543,247.56026104845003,89.8996240334823,297,89.8996240334823,9492.142857142857,9680,2946.086956521739,3497.1052631578946
ZHWEA6ZX9NLA18034,0.16470588235294117,108.15798764342453,34.94174757281554,141,34.94174757281554,3036,694.1538461538462,243.8918918918919,3036
ZHWEA6ZX9NLA18051,0.21804511278195488,151.6932761959106,43.631548758915834,209.215,43.631548758915834,3537,2265.793103448276,571.3739130434783,1179
ZHWEA6ZX9NLA18115,0.13008130081300814,75.26666666666667,35.66567164179104,118,35.66567164179104,2893,479.875,153.56,2893
ZHWEA6ZX9NLA18132,0.3888888888888889,131.30377189043557,51.29524023349798,204,51.29524023349798,2210.5714285714284,919.3142857142857,361.5280898876405,1547.4
ZHWEA6ZX9NLA18146,0.18888888888888888,92.74384236453201,31.165845648604268,144,31.165845648604268,1843,383.1875,218.96428571428572,1843
ZHWEA6ZX9NLA18292,0.14084507042253522,30.896341463414632,10.841463414634147,39,10.841463414634147,265.6,232.33333333333334,69.7,189.71428571428572
ZHWEA6ZX9NLA18311,0.35714285714285715,145.30415334852202,43.96259455543872,186.684,43.96259455543872,4004,2910.24,713.2941176470588,1848
ZHWEA6ZX9NLA18390,0.2807017543859649,82.79237288135593,27.2274011299435,206,27.2274011299435,1578,427.25,142.41666666666666,1578
ZHWEA6ZX9NLA18521,0.15217391304347827,119.1502423263328,45.76898222940226,150,45.76898222940226,1945,746.1666666666666,154.3793103448276,1945
ZHWEA6ZX9NLA18633,0.17857142857142858,132.947073046875,48.4186150390625,167.372,48.4186150390625,NA,333,95.14285714285714,NA
ZHWEA6ZX9NLA18678,0.34615384615384615,86.94661004126547,28.348362407152685,168.981,28.34836240715268,472,689.2222222222222,163.23684210526315,472
ZHWEA6ZX9NLA18700,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZX9NLA18776,0.4,153.81176470588235,48.08823529411765,173,48.088235294117645,3164,600.6666666666666,225.25,3164
ZHWEA6ZX9NLA18857,0.6,112.72657894736842,45.29758556390978,117.482,45.29758556390978,2703,3237,647.4,2703
ZHWEA6ZX9NLA18874,0.6666666666666666,93.57407062043796,35.80790244525547,157.716,35.80790244525547,1984,1133.5,348.7692307692308,1984
ZHWEA6ZX9NLA18888,0.2,127,56.45945945945946,127,56.45945945945946,2561,2585,1292.5,2561
ZHWEA6ZXXMLA16534,0.4124087591240876,201.17029280854712,71.17962944153531,326,71.17962944153531,8738.229166666666,5171.433628318584,934.9952,2396.7714285714287
ZHWEA6ZXXMLA17716,0.1834319526627219,178.29297897323266,82.25724454907343,231.746,82.25724454907343,4624.25,1498.7666666666667,535.2738095238095,2642.4285714285716
ZHWEA6ZXXMLA17781,0.26744186046511625,194.55774875999595,99.00809798562608,261,99.00809798562608,8905,2876.688888888889,1019.2992125984252,4947.222222222223
ZHWEA6ZXXMLA17859,0.2360248447204969,174.8937818687504,61.89921197271704,224,61.89921197271704,5591.8125,2666.4864864864867,865.438596491228,1754.2941176470588
ZHWEA6ZXXMLA17876,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZXXMLA17943,0.21379310344827587,118.95630643751821,41.65744247014273,181,41.65744247014273,2039.25,839.7,311,1165.2857142857142
ZHWEA6ZXXMLA17960,0.14285714285714285,95.49778956675509,32.06984969053935,142,32.06984969053934,1583.3333333333333,480.2631578947368,240.1315789473684,1583.3333333333333
ZHWEA6ZXXMLA17991,0.2,165.63321847002067,71.03514817367333,227,71.03514817367333,6109.666666666667,1866.148148148148,730.231884057971,3332.5454545454545
ZHWEA6ZXXNLA18026,0.3333333333333333,186.91080277502476,71.82684411723064,260,71.82684411723064,13961.5,1147.1304347826087,390.8740740740741,3490.375
ZHWEA6ZXXNLA18088,0.2153846153846154,175.0012277470841,71.30847145488029,220,71.30847145488029,6741,1700.5555555555557,527.7586206896551,4494
ZHWEA6ZXXNLA18124,0.17391304347826086,106.19545767377839,31.944941500344115,179,31.944941500344115,2668.3333333333335,811.4666666666667,296.8780487804878,1334.1666666666667
ZHWEA6ZXXNLA18138,0.26666666666666666,163.6378477810991,64.90549551621062,207,64.90549551621062,5470,1481.4347826086957,436.8333333333333,2279.1666666666665
ZHWEA6ZXXNLA18155,0.19101123595505617,24.088068181818183,6.806818181818182,61,6.806818181818182,236.5,216.2941176470588,102.13888888888889,189.2
ZHWEA6ZXXNLA18172,0.3522727272727273,93.37487768256334,32.99634931818182,178.637,32.99634931818182,1982.8333333333333,808.8666666666667,351.6811594202899,1699.5714285714287
ZHWEA6ZXXNLA18205,0.2289156626506024,174.3647212152634,79.90850742015762,209.215,79.9085074201576,9519,795.6111111111111,298.3541666666667,3173
ZHWEA6ZXXNLA18334,0.05970149253731343,152.34016393442624,54.295081967213115,168,54.295081967213115,2424,909.6666666666666,389.85714285714283,2424
ZHWEA6ZXXNLA18351,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZXXNLA18429,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZXXNLA18771,0.26666666666666666,111.14828209764919,49.08679927667269,126,49.08679927667269,NA,240,50.526315789473685,NA
ZHWEA6ZXXNLA18799,0.42857142857142855,32.953947368421055,14.223684210526317,41,14.223684210526315,262.5,181.6,82.54545454545455,262.5
ZHWEA6ZXXNLA18804,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEA6ZXXNLA18821,0.4166666666666667,115.77496599063963,47.258474368174724,130.357,47.258474368174724,2902,1118.5,248.55555555555554,2902
ZHWEA6ZXXNLA18916,0.6666666666666666,174.76063007575758,52.88890295454546,175.419,52.88890295454546,NA,2.6666666666666665,2.6666666666666665,NA
ZHWEA9ZD7NLA10702,0.38461538461538464,194.92687301128146,82.94368840034713,231,82.94368840034713,10492.5,7535.133333333333,1202.4148936170213,3815.4545454545455
ZHWEC1ZF0FLA00107,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEC1ZF2ELA00012,0.03225806451612903,115.4099269256987,56.58593144512611,133.576,56.58593144512611,24.333333333333336,27.39166666666667,10.956666666666667,24.333333333333336
ZHWEC1ZF2FLA00108,NA,NA,NA,NA,NA,NA,NA,NA,NA
